loan_amnt,term,int_rate,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,revol_util,total_acc,open_acc,pub_rec,mort_acc,inq_last_6mths,revol_bal,total_pymnt,out_prncp,loan_to_income,monthly_payment_est,high_dti_flag,high_int_flag,annual_inc_log,loan_amnt_log,true_label,credit_score,fraud_score,unified_score,risk_tier
8.406485,36.0,7.21,0,10.0,0,11.154836,0,6,11.28,44.7,17.0,9.0,0.0,4.0,0.0,7372.0,4599.1035,0.0,0.75361806,0.016381286,0.0,0.0,2.4977272,2.2413993,0,5.9549086e-05,0.02530163229874286,0.010156382371562571,LOW
8.517393,36.0,11.06,1,10.0,3,10.645449,0,8,18.09,20.4,35.0,17.0,1.0,0.0,0.0,5925.0,5203.1636,0.0,0.80009717,0.0254601,0.0,0.0,2.4549155,2.253121,0,0.0004962395,0.11698540012268453,0.04709190375976306,LOW
8.2943,36.0,18.94,3,10.0,3,10.590441,0,8,20.59,82.0,19.0,11.0,0.0,0.0,0.0,15829.0,4283.2144,0.0,0.7831874,0.04245785,0.0,1.0,2.4501808,2.2294014,0,0.00023820465,0.0921802325946752,0.03701501583743871,LOW
8.987322,36.0,10.08,1,1.0,0,10.915107,0,3,11.52,15.1,61.0,15.0,0.0,3.0,1.0,5012.0,8404.4795,0.0,0.8233838,0.02448438,0.0,0.0,2.477807,2.3013165,0,7.267961e-05,0.06777760180007768,0.027154648488051665,LOW
9.210441,36.0,7.84,0,10.0,3,11.3144865,0,3,21.6,19.1,18.0,8.0,0.0,0.0,0.0,11987.0,10274.234,0.0,0.8140396,0.019516176,0.0,0.0,2.5107763,2.3234107,0,1.3786817e-05,0.03552912113773197,0.014219920545874036,LOW
8.699681,36.0,7.84,0,9.0,0,10.915107,0,3,20.99,16.9,17.0,11.0,0.0,0.0,1.0,5864.0,6240.1133,0.0,0.7970313,0.01843392,0.0,0.0,2.477807,2.272093,0,4.1794396e-05,0.028754335144045854,0.011526810696467328,LOW
8.699681,36.0,11.06,1,7.0,3,11.225257,0,3,4.48,54.4,9.0,7.0,0.0,0.0,0.0,7180.0,6198.591,0.0,0.7750096,0.026004994,0.0,0.0,2.503504,2.272093,0,0.00032181584,0.01376776225776221,0.005700194411789237,LOW
8.160804,36.0,7.84,0,10.0,0,11.156265,0,4,5.47,0.0,19.0,10.0,0.0,0.0,0.0,0.0,3536.171,0.0,0.7314997,0.017292082,0.0,0.0,2.4978447,2.2149339,0,4.1703865e-05,0.033191006817758544,0.013301425047290837,LOW
9.210441,36.0,8.46,0,10.0,0,11.042938,1,2,8.39,39.7,21.0,13.0,1.0,1.0,0.0,10438.0,10367.449,0.0,0.8340571,0.021059547,0.0,0.0,2.4884784,2.3234107,0,8.918017e-06,0.06350888670586366,0.025408905492515524,LOW
8.699681,36.0,7.21,0,10.0,0,11.066654,2,4,9.56,1.9,30.0,10.0,0.0,2.0,1.0,513.0,6147.184,0.0,0.7861167,0.016952623,0.0,0.0,2.4904459,2.272093,0,2.300096e-05,0.05094000475509869,0.02038980247823774,LOW
9.392745,60.0,30.17,5,3.0,0,10.985868,1,8,18.02,20.0,52.0,25.0,0.0,2.0,2.0,8898.0,12471.269,0.0,0.8549843,0.046455596,0.0,1.0,2.4837284,2.341108,0,0.00075964344,0.11573185034659769,0.046748526234338374,LOW
10.373523,60.0,16.91,2,3.0,0,11.790565,1,3,13.65,83.7,25.0,14.0,0.0,1.0,0.0,38580.0,33234.0,0.0,0.8798156,0.028756764,0.0,0.0,2.5487077,2.431288,0,0.0049295626,0.026362023753050245,0.013502547273014299,LOW
8.881975,36.0,8.46,0,10.0,0,11.350418,2,4,23.86,20.8,20.0,11.0,0.0,2.0,0.0,4171.0,7414.815,0.0,0.78252405,0.020308517,0.0,0.0,2.51369,2.2907124,0,1.900266e-05,0.047434529235829345,0.018985213290898167,LOW
8.987322,36.0,11.55,1,3.0,0,10.71444,0,3,21.31,18.7,15.0,10.0,0.0,1.0,0.0,4817.0,8005.9067,0.0,0.8388046,0.028055018,0.0,0.0,2.4608223,2.3013165,0,0.00010506716,0.024906212061848433,0.01002552512576848,LOW
9.392745,60.0,7.84,0,10.0,0,11.608245,1,4,16.05,2.0,16.0,8.0,0.0,2.0,2.0,1044.0,12003.27,0.0,0.8091443,0.012071988,0.0,0.0,2.5343509,2.341108,0,1.82606e-05,0.07495472351103775,0.029992845765126237,LOW
10.59666,60.0,6.11,0,10.0,0,11.635152,0,2,26.74,53.1,49.0,26.0,0.0,4.0,0.0,85334.0,41313.77,0.0,0.91074526,0.010614031,0.0,0.0,2.5364828,2.4507172,0,7.004075e-05,0.07932009409111943,0.03177006208696992,LOW
10.463132,36.0,6.11,0,10.0,0,11.461642,0,2,15.46,34.8,25.0,12.0,0.0,1.0,0.0,18767.0,35395.79,0.0,0.9128824,0.017278306,0.0,0.0,2.5226552,2.439136,0,1.5577776e-05,0.03473612252189375,0.013903795674804851,LOW
8.0067005,36.0,7.21,0,9.0,3,11.396403,0,3,12.41,3.2,55.0,34.0,0.0,0.0,0.0,1869.0,3094.9805,0.0,0.7025639,0.015602247,0.0,0.0,2.5174062,2.1979687,0,0.0001136242,0.11651832734176838,0.046675505459019245,LOW
10.2036295,36.0,7.21,0,6.0,0,11.156265,1,4,15.1,0.3,24.0,9.0,0.0,2.0,0.0,89.0,2487.21,0.0,0.9146098,0.019883288,0.0,0.0,2.4978447,2.4162378,1,0.99999285,0.04212548076588326,0.6168459246137874,HIGH
8.699681,36.0,15.02,2,3.0,1,11.608245,1,5,18.87,23.6,38.0,25.0,0.0,2.0,2.0,22067.0,6155.2676,0.0,0.7494399,0.035316005,0.0,0.0,2.5343509,2.272093,0,0.00019095113,0.025546324419698056,0.010333100452552021,LOW
10.308986,60.0,27.27,4,5.0,0,11.211834,2,2,23.15,81.1,33.0,14.0,0.0,4.0,0.0,53519.0,30929.008,0.0,0.91947365,0.046086237,0.0,1.0,2.5024054,2.4255977,0,0.002860734,0.06204876075041665,0.02653594472728371,LOW
10.308986,36.0,7.84,0,2.0,0,11.512936,1,3,18.22,47.3,24.0,16.0,0.0,3.0,0.0,30881.0,30775.707,0.0,0.8954264,0.021843905,0.0,0.0,2.526763,2.4255977,0,0.00027986817,0.028654665650096948,0.01162978716904586,LOW
8.779712,36.0,6.19,0,6.0,1,10.2036295,2,2,9.91,17.1,26.0,13.0,0.0,1.0,1.0,9603.0,6548.089,0.0,0.86044985,0.01468822,0.0,0.0,2.4162378,2.28031,0,0.00045562157,0.04038653201039715,0.01642798575302706,LOW
9.852247,60.0,7.84,0,8.0,0,11.589896,1,2,11.96,51.2,16.0,9.0,0.0,2.0,0.0,20386.0,19744.3,0.0,0.8500721,0.01266256,0.0,0.0,2.5328946,2.3843722,0,1.5002956e-05,0.019115347735910053,0.007655140868197028,LOW
8.881975,36.0,11.55,1,10.0,3,10.491302,0,2,14.77,42.6,8.0,5.0,0.0,0.0,1.0,4895.0,7627.4443,0.0,0.8466037,0.027726166,0.0,0.0,2.4415903,2.2907124,0,0.00013285685,0.039961274424238476,0.016064223880747845,LOW
8.699681,36.0,6.67,0,7.0,1,11.082158,0,3,17.5,5.0,16.0,6.0,0.0,0.0,0.0,2090.0,6205.5605,0.0,0.7850169,0.01568294,0.0,0.0,2.4917297,2.272093,0,5.1546715e-05,0.014211834785887322,0.005715661943800861,LOW
9.546884,60.0,19.92,3,1.0,3,10.739457,2,3,19.32,61.7,10.0,6.0,0.0,0.0,1.0,13143.0,14853.651,0.0,0.88895404,0.031176055,0.0,1.0,2.4629555,2.3558304,0,0.0006106444,0.04432202368997972,0.018095196142420188,LOW
10.054104,60.0,14.47,2,8.0,3,9.845063,2,2,3.24,0.9,13.0,12.0,0.0,0.0,0.0,202.0,23520.691,0.0,1.021233,0.023849651,0.0,0.0,2.38371,2.4028018,0,0.00017846671,0.07917185927951279,0.03177582373990645,LOW
8.33711,36.0,7.84,0,10.0,0,10.645449,2,3,28.94,4.4,44.0,21.0,0.0,2.0,0.0,4217.0,4255.5044,0.0,0.7831618,0.017665658,0.0,0.0,2.4549155,2.2339966,0,0.0001537171,0.060607519630399835,0.024335238116432012,LOW
9.546884,36.0,7.84,0,10.0,0,10.915107,1,3,25.66,27.9,22.0,11.0,0.0,3.0,0.0,4107.0,14475.705,0.0,0.8746487,0.020229073,0.0,0.0,2.477807,2.3558304,0,6.6108914e-06,0.00952586334508951,0.003814311873168153,LOW
10.126671,36.0,7.84,0,10.0,3,11.695255,0,0,15.17,6.1,16.0,14.0,0.0,0.0,1.0,6082.0,25636.617,0.0,0.8658786,0.021457596,0.0,0.0,2.5412283,2.409345,0,0.00013143323,0.05935395176959326,0.023820440650569683,LOW
7.6014023,36.0,8.46,0,10.0,0,11.002116,0,4,15.44,2.7,28.0,13.0,0.0,2.0,1.0,1762.0,2051.1318,0.0,0.69090366,0.017380504,0.0,0.0,2.485083,2.1519253,0,5.5514018e-05,0.025847968034470172,0.010372495627337164,LOW
9.82558,60.0,12.73,1,6.0,0,11.112463,0,3,10.66,11.6,24.0,11.0,0.0,4.0,0.0,3374.0,19833.086,0.0,0.8841946,0.020504858,0.0,0.0,2.4942348,2.3819118,0,1.452841e-05,0.022275379417175823,0.008918868813382504,LOW
9.105091,36.0,8.46,0,6.0,0,10.915107,0,2,7.99,25.2,32.0,13.0,0.0,4.0,0.0,17550.0,9320.918,0.0,0.8341733,0.020818667,0.0,0.0,2.477807,2.3130393,0,5.1447463e-05,0.020508929978661865,0.008234440470835585,LOW
8.699681,36.0,15.02,2,10.0,0,10.736419,1,3,14.04,17.8,22.0,7.0,0.0,3.0,0.0,1032.0,6240.6294,0.0,0.8102964,0.035316005,0.0,0.0,2.4626968,2.272093,0,0.000117967786,0.028011908905993307,0.011275544238139167,LOW
10.308986,60.0,28.72,5,8.0,3,11.350418,1,3,21.45,0.0,33.0,11.0,0.0,5.0,1.0,0.0,2698.57,0.0,0.90824723,0.048536733,0.0,1.0,2.51369,2.4255977,1,0.9999963,0.15137379968162215,0.6605473383426501,HIGH
10.025749,60.0,12.73,1,5.0,0,11.320565,1,3,10.92,46.8,36.0,14.0,0.0,4.0,1.0,22287.0,23127.734,0.0,0.8856227,0.020922588,0.0,0.0,2.5112698,2.4002335,0,0.000112091206,0.01689562865798382,0.006825506188047666,LOW
9.903538,36.0,19.92,3,6.0,3,10.373523,0,3,26.11,66.7,13.0,6.0,0.0,0.0,0.0,8268.0,942.47,0.0,0.9546938,0.053318504,0.0,1.0,2.431288,2.3890872,1,0.999995,0.06896053919483384,0.6275812592875527,HIGH
8.2943,36.0,14.52,2,10.0,0,10.778977,2,4,18.83,21.3,17.0,13.0,0.0,1.0,2.0,4175.0,4078.228,0.0,0.7694886,0.032549523,0.0,0.0,2.4663165,2.2294014,0,0.00012435988,0.06688969671113383,0.02683049461931722,LOW
7.8244457,36.0,11.06,1,7.0,0,11.264477,0,9,31.35,8.0,105.0,28.0,0.0,2.0,0.0,3688.0,2516.1313,0.0,0.69461244,0.023388749,1.0,0.0,2.506707,2.1775258,0,0.00015417406,0.1586949940135366,0.0635705020495975,LOW
9.210441,36.0,20.89,3,10.0,0,11.695255,2,2,9.79,60.8,28.0,18.0,0.0,5.0,0.0,9118.0,10190.672,0.0,0.7875365,0.052001648,0.0,1.0,2.5412283,2.3234107,0,2.7222244e-05,0.07054329460365873,0.02823365118942119,LOW
8.853808,36.0,7.21,0,10.0,0,11.429555,0,4,17.13,18.4,21.0,12.0,0.0,0.0,0.0,5396.0,7234.229,0.0,0.7746416,0.017252961,0.0,0.0,2.520077,2.287858,0,2.0718064e-05,0.025166096930561724,0.010078869611203307,LOW
10.463132,60.0,15.02,2,7.0,0,11.230576,1,3,12.48,14.7,45.0,26.0,0.0,4.0,1.0,16092.0,35029.207,0.0,0.93166476,0.025763318,0.0,0.0,2.503939,2.439136,0,0.0020041494,0.03336175834469337,0.014547193052946881,LOW
9.903538,36.0,13.56,2,5.0,3,11.652696,1,2,7.03,16.5,22.0,9.0,1.0,0.0,2.0,8053.0,20627.453,0.0,0.8498924,0.036295127,0.0,0.0,2.5378704,2.3890872,0,9.825903e-05,0.05290911996150706,0.021222603402956258,LOW
9.615872,36.0,8.46,0,6.0,0,11.349241,0,3,29.37,33.4,19.0,6.0,1.0,4.0,0.0,4608.0,15412.337,0.0,0.8472701,0.02198656,0.0,0.0,2.5135946,2.3623502,0,1.046607e-05,0.08457527724661985,0.033836390541196124,LOW
8.517393,36.0,19.92,3,9.0,0,11.652696,0,1,27.18,33.6,37.0,17.0,0.0,4.0,1.0,243933.0,5120.2495,0.0,0.73093754,0.0458558,0.0,1.0,2.5378704,2.253121,0,0.00035412307,0.23789518244716773,0.09537054683189268,LOW
9.305741,60.0,25.34,4,6.0,3,11.012492,2,8,2.89,15.3,15.0,10.0,0.0,0.0,2.0,1470.0,619.17,0.0,0.84501684,0.038656965,0.0,1.0,2.4859471,2.3327012,1,0.99998987,0.12488610925496879,0.6499483878700784,HIGH
10.308986,60.0,12.73,1,6.0,0,11.736077,1,3,17.43,47.1,28.0,13.0,0.0,2.0,0.0,32629.0,1314.49,0.0,0.87840134,0.02151367,0.0,0.0,2.5444386,2.4255977,1,0.9999963,0.051898598782934374,0.6207572579831749,HIGH
9.903538,60.0,19.92,3,10.0,0,10.540091,1,3,23.71,35.5,19.0,14.0,1.0,2.0,0.0,9687.0,21416.59,0.0,0.9396065,0.03234073,0.0,1.0,2.4458272,2.3890872,0,0.00010956039,0.08339140698795115,0.03342229902768052,LOW
8.9227915,36.0,10.08,1,2.0,0,10.819798,1,2,23.12,62.8,11.0,6.0,0.0,1.0,0.0,8102.0,7831.997,0.0,0.82467264,0.024308579,0.0,0.0,2.469776,2.2948344,0,8.161266e-05,0.028128269803145166,0.011300275519817169,LOW
9.741028,60.0,16.14,2,6.0,0,10.373523,1,3,8.55,0.0,9.0,4.0,0.0,2.0,2.0,0.0,17060.97,0.0,0.93902797,0.0257738,0.0,0.0,2.431288,2.3740706,0,0.0004890761,0.08215946759441507,0.03315723269477343,LOW
9.093919,36.0,6.11,0,10.0,0,11.002116,2,2,34.72,43.2,50.0,19.0,0.0,5.0,0.0,22595.0,9030.472,0.0,0.82656085,0.015017255,1.0,0.0,2.485083,2.311933,0,6.7362917e-06,0.059037250360972696,0.02361894191974437,LOW
7.8636513,36.0,13.56,2,6.0,1,10.126671,2,2,39.03,4.9,25.0,13.0,0.0,1.0,0.0,1764.0,2762.595,0.0,0.7765288,0.02881922,1.0,0.0,2.409345,2.1819587,0,0.00036928605,0.069571072224279,0.028050000527378383,LOW
9.770013,36.0,10.08,1,10.0,1,11.407576,0,2,16.45,75.4,18.0,8.0,0.0,4.0,0.0,24797.0,18150.76,0.0,0.85644954,0.026616685,0.0,0.0,2.5183072,2.3767657,0,0.00021499922,0.02377645829583476,0.009639582859963941,LOW
9.392745,36.0,11.55,1,5.0,0,11.289794,1,2,14.81,49.1,21.0,6.0,0.0,7.0,0.0,16450.0,12689.329,0.0,0.8319678,0.029320596,0.0,0.0,2.5087693,2.341108,0,0.00034022462,0.05337504314328629,0.02155415203345508,LOW
10.126671,36.0,26.31,4,10.0,3,11.849405,1,3,15.04,62.0,19.0,12.0,0.0,0.0,0.0,31818.0,0.0,0.0,0.8546143,0.07200884,0.0,1.0,2.5532975,2.409345,1,0.99999356,0.09374700122739216,0.6374949500309044,HIGH
10.491302,60.0,14.47,2,6.0,0,11.561726,2,3,27.98,21.9,34.0,9.0,1.0,3.0,0.0,5245.0,36807.047,0.0,0.90741664,0.024886744,0.0,0.0,2.5306544,2.4415903,0,4.636758e-05,0.1067427325349171,0.042724913561951294,LOW
9.323758,60.0,16.91,2,1.0,3,11.289794,2,2,14.58,42.5,14.0,8.0,0.0,0.0,1.0,10489.0,11487.718,0.0,0.8258572,0.02584668,0.0,0.0,2.5087693,2.3344479,0,0.00019787812,0.05220991558248624,0.021002693112003545,LOW
7.0939717,36.0,17.97,3,10.0,1,11.184435,0,8,13.73,47.6,20.0,7.0,0.0,4.0,1.0,3428.0,1059.1709,0.0,0.6342718,0.034453698,0.0,0.0,2.5001593,2.0911195,0,0.00028752408,0.05471676601859162,0.022059220861316207,LOW
7.0939717,36.0,15.02,2,1.0,1,10.915107,2,3,21.49,29.6,13.0,8.0,1.0,0.0,3.0,3196.0,1065.8704,0.0,0.6499224,0.028797692,0.0,0.0,2.477807,2.0911195,0,0.00023322433,0.16564835794259244,0.0663992777844692,LOW
9.7981825,60.0,10.08,1,4.0,0,11.350418,1,3,15.4,29.6,33.0,13.0,0.0,2.0,0.0,18275.0,18848.586,0.0,0.8632442,0.016191095,0.0,0.0,2.51369,2.3793778,0,2.3929579e-05,0.01777687463789569,0.007125107603272256,LOW
9.305741,36.0,16.14,2,9.0,0,11.251574,1,4,18.44,56.1,19.0,12.0,0.0,2.0,0.0,15599.0,11615.472,0.0,0.82706136,0.040593155,0.0,0.0,2.5056543,2.3327012,0,0.00010073206,0.006714863692015592,0.0027463847139377415,LOW
9.210441,36.0,16.14,2,5.0,0,11.561726,1,3,16.03,66.2,16.0,11.0,0.0,1.0,0.0,16686.0,10526.847,0.0,0.796632,0.040177435,0.0,0.0,2.5306544,2.3234107,0,0.00045950824,0.011457588567861972,0.004858740378635996,LOW
9.903538,60.0,30.65,5,10.0,0,11.512936,2,3,13.44,71.6,24.0,9.0,0.0,6.0,1.0,28130.0,22797.541,0.0,0.8602096,0.049761217,0.0,1.0,2.526763,2.3890872,0,0.0001859738,0.08400918949540391,0.03371526008058354,LOW
8.517393,36.0,11.55,1,6.0,0,10.645449,1,2,12.29,39.9,37.0,7.0,1.0,6.0,0.0,4747.0,5269.0195,0.0,0.80009717,0.026588079,0.0,0.0,2.4549155,2.253121,0,0.00021297018,0.1095149212826161,0.043933750626896556,LOW
9.615872,36.0,7.21,0,3.0,0,12.072547,0,3,8.82,43.0,13.0,7.0,0.0,0.0,0.0,13106.0,15535.467,0.0,0.79650736,0.018737957,0.0,0.0,2.5705144,2.3623502,0,6.9492808e-06,0.025470171209104584,0.010192238052097671,LOW
9.952325,36.0,7.84,0,3.0,3,10.463132,1,3,1.2,3.5,12.0,5.0,0.0,1.0,0.0,825.0,21534.764,0.0,0.95118034,0.02108817,0.0,0.0,2.439136,2.3935518,0,6.4060434e-05,0.016995671615836497,0.00683670490742761,LOW
10.095181,36.0,8.46,0,6.0,1,10.678329,2,3,10.12,18.7,17.0,5.0,0.0,1.0,1.0,4736.0,25250.732,0.0,0.94538957,0.023082497,0.0,0.0,2.457735,2.4065108,0,0.00035599322,0.03553455387637125,0.01442741748720543,LOW
9.923339,36.0,13.56,2,4.0,3,11.472114,0,3,10.77,3.3,25.0,12.0,0.0,0.0,2.0,701.0,0.0,0.0,0.86499655,0.036367696,0.0,0.0,2.5234952,2.3909018,1,0.99999607,0.05137528386935631,0.6205477532038094,HIGH
9.546884,36.0,7.46,0,3.0,0,10.701017,1,3,18.41,30.4,13.0,8.0,0.0,1.0,1.0,7210.0,14470.253,0.0,0.89214736,0.019248582,0.0,0.0,2.4596758,2.3558304,0,3.6139038e-05,0.02454972323849368,0.009841572718653508,LOW
8.517393,36.0,19.92,3,6.0,3,9.759891,2,7,3.75,10.7,9.0,5.0,0.0,0.0,1.0,376.0,5017.0947,0.0,0.87269354,0.0458558,0.0,1.0,2.3758254,2.253121,0,0.00279819,0.08280036931528076,0.034799061907069086,LOW
8.794976,36.0,12.73,1,1.0,3,10.71444,1,2,17.28,17.5,20.0,13.0,1.0,0.0,3.0,7490.0,6980.1157,0.0,0.82085264,0.030259473,0.0,0.0,2.4608223,2.2818696,0,0.00010423838,0.06054593766666967,0.02428091809964979,LOW
8.9227915,36.0,14.03,2,10.0,3,11.289794,0,3,15.68,89.4,19.0,7.0,0.0,0.0,0.0,16453.0,7601.712,0.0,0.7903414,0.03383426,0.0,0.0,2.5087693,2.2948344,0,0.000160712,0.0394448461292411,0.01587436566294336,LOW
9.903538,36.0,11.55,1,10.0,1,11.225257,1,4,19.57,3.6,19.0,8.0,1.0,2.0,1.0,931.0,20568.1,0.0,0.8822549,0.030915096,0.0,0.0,2.503504,2.3890872,0,3.7035978e-05,0.06525508317622247,0.02612425485813097,LOW
9.575053,36.0,13.56,2,5.0,3,11.225257,2,3,9.87,10.6,17.0,10.0,0.0,0.0,1.0,2386.0,14905.864,0.0,0.8529919,0.035091273,0.0,0.0,2.503504,2.3584976,0,0.0006270951,0.035248563405672964,0.014475682447277732,LOW
8.517393,36.0,17.97,3,10.0,0,10.819798,1,3,13.11,46.9,18.0,12.0,0.0,2.0,0.0,6666.0,5005.7437,0.0,0.78720444,0.041366905,0.0,0.0,2.469776,2.253121,0,0.00017767226,0.02513339177899126,0.01015996007716262,LOW
8.987322,36.0,11.55,1,5.0,3,10.915107,2,3,9.14,54.6,11.0,5.0,0.0,0.0,0.0,5732.0,517.73,0.0,0.8233838,0.028055018,0.0,0.0,2.477807,2.3013165,1,0.99999356,0.03570084185679316,0.6142764862826647,HIGH
10.463132,36.0,16.91,2,10.0,3,11.289794,2,8,4.91,67.3,19.0,4.0,0.0,4.0,0.0,5787.0,1180.52,0.0,0.9267779,0.047819342,0.0,0.0,2.5087693,2.439136,1,0.9999949,0.18977609432881343,0.675907362131855,HIGH
9.210441,36.0,17.97,3,2.0,3,10.839601,0,2,25.84,59.1,12.0,7.0,0.0,0.0,0.0,10871.0,10645.159,0.0,0.84970295,0.04473287,0.0,0.0,2.4714499,2.3234107,0,0.00011267236,0.0411363848712485,0.01652215736634624,LOW
9.392745,60.0,13.56,2,3.0,0,11.652696,1,2,19.7,52.1,59.0,19.0,1.0,3.0,0.0,18651.0,12779.773,0.0,0.8060577,0.020879611,0.0,0.0,2.5378704,2.341108,0,1.8909039e-05,0.10189271581265734,0.040768431748508104,LOW
8.101981,36.0,6.11,0,10.0,0,11.440366,0,3,3.11,9.0,21.0,18.0,0.0,1.0,0.0,3136.0,3398.6345,0.0,0.70819247,0.013379217,0.0,0.0,2.5209465,2.208492,0,5.378909e-05,0.0395327682806152,0.01584538076811828,LOW
9.903538,36.0,12.73,1,10.0,0,11.277216,1,3,14.7,25.0,21.0,15.0,0.0,2.0,1.0,25832.0,20884.295,0.0,0.8781899,0.034073524,0.0,0.0,2.5077453,2.3890872,0,0.00056125777,0.026985658285892427,0.011131017974013406,LOW
8.517393,36.0,16.91,2,10.0,1,10.680539,2,8,15.91,7.6,41.0,17.0,0.0,3.0,1.0,3156.0,5023.4907,0.0,0.7974685,0.038926788,0.0,0.0,2.4579241,2.253121,0,0.000758201,0.08916395042203396,0.036120500774802757,LOW
9.210441,36.0,12.73,1,1.0,3,10.819798,1,2,3.07,42.8,9.0,5.0,0.0,0.0,0.0,8467.0,10286.509,0.0,0.85125804,0.031688895,0.0,0.0,2.469776,2.3234107,0,0.00021128154,0.015124390575604723,0.006176525166994231,LOW
8.389587,36.0,10.47,1,10.0,3,10.463132,0,9,20.58,3.3,24.0,6.0,1.0,3.0,0.0,278.0,4487.808,0.0,0.8018237,0.023740264,0.0,0.0,2.439136,2.2396014,0,0.0005489492,0.1499457085815303,0.060307652937082505,LOW
10.085851,60.0,27.27,4,6.0,0,11.089821,2,2,19.2,70.9,14.0,9.0,0.0,2.0,0.0,21142.0,26387.855,0.0,0.90946925,0.045088712,0.0,1.0,2.492364,2.4056697,0,0.00014059321,0.040709678125873096,0.01636822718225294,LOW
10.085851,60.0,15.02,2,5.0,0,11.002116,0,2,23.0,99.3,12.0,11.0,0.0,0.0,0.0,22834.0,25418.072,0.0,0.91671914,0.02483434,0.0,0.0,2.485083,2.4056697,0,0.002217739,0.04917326355548554,0.02099994884882114,LOW
8.2943,36.0,8.46,0,2.0,3,10.778977,1,2,13.5,0.3,25.0,15.0,0.0,0.0,0.0,40.0,4131.5015,0.0,0.7694886,0.018964805,0.0,0.0,2.4663165,2.2294014,0,8.994612e-05,0.03406906710495736,0.01368159451863228,LOW
9.615872,60.0,16.14,2,10.0,3,11.512936,2,3,6.41,2.3,29.0,11.0,1.0,1.0,3.0,419.0,16073.721,0.0,0.8352233,0.025442652,0.0,0.0,2.526763,2.3623502,0,2.6317304e-05,0.11107237647147786,0.04444474097184986,LOW
9.903538,60.0,19.92,3,10.0,1,11.156265,1,3,5.95,83.1,12.0,8.0,0.0,0.0,0.0,10302.0,21719.025,0.0,0.88771087,0.03234073,0.0,1.0,2.4978447,2.3890872,0,9.0394096e-05,0.040222169985844304,0.016143104455775263,LOW
8.2943,36.0,6.11,0,5.0,0,10.968216,0,2,8.92,21.0,16.0,9.0,0.0,2.0,1.0,4372.0,4102.2036,0.0,0.7562123,0.013696803,0.0,0.0,2.4822545,2.2294014,0,0.00015034633,0.02842504219103951,0.011460224679129653,LOW
8.517393,36.0,11.06,1,9.0,1,10.915107,1,3,13.2,33.5,20.0,16.0,1.0,0.0,0.0,10208.0,5125.917,0.0,0.7803307,0.0254601,0.0,0.0,2.477807,2.253121,0,0.00020710657,0.06170016483488725,0.024804329874916,LOW
9.903538,60.0,14.47,2,10.0,0,11.362114,1,3,8.82,28.2,42.0,17.0,0.0,4.0,3.0,16328.0,20472.264,0.0,0.87162805,0.023492489,0.0,0.0,2.5146365,2.3890872,0,3.259976e-05,0.06357689412270802,0.025450317505893,LOW
9.169622,36.0,15.02,2,10.0,0,11.396403,0,3,24.11,37.2,34.0,8.0,0.0,2.0,0.0,5132.0,10391.524,0.0,0.80460674,0.03722371,0.0,0.0,2.5174062,2.319405,0,1.4374291e-05,0.03139784261661109,0.012567761621192303,LOW
9.210441,36.0,11.06,1,1.0,1,10.199175,0,3,2.23,24.1,5.0,3.0,0.0,0.0,0.0,795.0,10306.182,0.0,0.9030574,0.027531749,0.0,0.0,2.4158401,2.3234107,0,9.24355e-05,0.037726446615366664,0.015146039945926957,LOW
9.210441,36.0,6.67,0,6.0,3,10.898849,0,2,29.76,16.1,21.0,7.0,0.0,1.0,2.0,4843.0,10353.542,0.0,0.84508383,0.016603686,0.0,0.0,2.4764416,2.3234107,0,2.9528921e-05,0.06398928958042156,0.025613433185498854,LOW
9.082621,36.0,26.31,4,10.0,0,12.100718,1,8,22.0,9.4,48.0,25.0,0.0,1.0,2.0,3857.0,9333.249,0.0,0.75058526,0.0645848,0.0,1.0,2.5726671,2.3108132,0,7.672755e-05,0.10767971508175798,0.04311792256266913,LOW
8.517393,36.0,11.55,1,3.0,0,11.472114,1,2,25.09,54.7,38.0,19.0,0.0,2.0,0.0,22535.0,5168.853,0.0,0.7424432,0.026588079,0.0,0.0,2.5234952,2.253121,0,7.401213e-05,0.052670903837036334,0.021112768814161603,LOW
8.612685,36.0,7.84,0,2.0,1,10.72549,0,3,22.87,15.4,64.0,14.0,0.0,0.0,1.0,5973.0,5551.002,0.0,0.80301094,0.01824958,0.0,0.0,2.461765,2.2630837,0,8.66019e-05,0.07164499648750881,0.02870995974080383,LOW
8.853808,36.0,12.73,1,2.0,3,10.71444,0,3,7.23,63.6,8.0,6.0,0.0,0.0,0.0,6298.0,7269.924,0.0,0.82634354,0.030461887,0.0,0.0,2.4608223,2.287858,0,0.0001589933,0.01075010608016195,0.004395438414563083,LOW
9.210441,36.0,6.11,0,2.0,3,11.002116,0,2,5.86,38.3,7.0,3.0,0.0,0.0,0.0,10368.0,10168.722,0.0,0.8371517,0.015209673,0.0,0.0,2.485083,2.3234107,0,2.3968725e-05,0.011314135094620882,0.004540035273663006,LOW
8.47658,36.0,20.89,3,5.0,3,11.082158,0,3,25.57,99.1,45.0,10.0,0.0,0.0,2.0,9121.0,5146.399,0.0,0.7648853,0.04785831,0.0,1.0,2.4917297,2.2488234,0,0.00037785995,0.1279301063339493,0.05139875850611038,LOW
